code_good_service,name_good_service,date_month,cpi_index,pct_change
01,FOOD AND NON-ALCOHOLIC BEVERAGES,2022-12-01,105.67426616301573,
01,FOOD AND NON-ALCOHOLIC BEVERAGES,2023-01-01,103.22457704689867,-2.3181510551850977
01,FOOD AND NON-ALCOHOLIC BEVERAGES,2023-02-01,105.0582324898007,1.7763748666840513
01,FOOD AND NON-ALCOHOLIC BEVERAGES,2023-03-01,106.84370183305528,1.6995044566620976
01,FOOD AND NON-ALCOHOLIC BEVERAGES,2023-04-01,107.41524967863336,0.5349382656837633
01,FOOD AND NON-ALCOHOLIC BEVERAGES,2023-05-01,106.26064308545713,-1.0749000692458424
01,FOOD AND NON-ALCOHOLIC BEVERAGES,2023-06-01,105.10959201573431,-1.0832336755172207
01,FOOD AND NON-ALCOHOLIC BEVERAGES,2023-07-01,104.76919377633992,-0.3238507855148356
01,FOOD AND NON-ALCOHOLIC BEVERAGES,2023-08-01,106.48386814314068,1.6366207517652924
01,FOOD AND NON-ALCOHOLIC BEVERAGES,2023-09-01,109.82206641454074,3.13493332803489
01,FOOD AND NON-ALCOHOLIC BEVERAGES,2023-10-01,120.59332464075457,9.807918005800403
01,FOOD AND NON-ALCOHOLIC BEVERAGES,2023-11-01,133.29048013905415,10.528904096577634
